kabid,year,umk,prov,kabname,provname,rerata,minimum,maximum,PPPC,inflation,PPP,meanP,minP,maxP
3314,2003,357500,33,SRAGEN,Jawa Tengah,365857.16,340400,400000,1672.4185,6.7573171,213.76228,218.75934,203.53758,239.17459
3314,2004,382500,33,SRAGEN,Jawa Tengah,393903.09,365000,440000,1767.8287,6.0640597,216.36711,222.81746,206.46797,248.89288
3314,2005,406000,33,SRAGEN,Jawa Tengah,421960.94,390000,473600,1960.1332,10.453198,207.12878,215.27158,198.96608,241.61624
3314,2006,485000,33,SRAGEN,Jawa Tengah,491501.44,450000,586000,2170.5793,13.108672,223.44264,226.4379,207.31792,269.974
3314,2007,550000,33,SRAGEN,Jawa Tengah,548911.94,500000,650000,2351.7803,6.4065628,233.86539,233.40273,212.60489,276.38635
3314,2008,607500,33,SRAGEN,Jawa Tengah,602214.31,547000,715700,2725.606,10.226665,222.88622,220.94693,200.68932,262.5838
3314,2009,687000,33,SRAGEN,Jawa Tengah,679925.69,575000,838500,2928.8152,4.3864155,234.56584,232.15042,196.32512,286.29324
3314,2010,724000,33,SRAGEN,Jawa Tengah,736947.81,662000,939756,3336.9939,5.1342039,216.96175,220.84183,198.38214,281.61752
3314,2011,760000,33,SRAGEN,Jawa Tengah,784352,717000,961323,3512.7539,5.3560476,216.35446,223.28693,204.11336,273.66647
3314,2012,810000,33,SRAGEN,Jawa Tengah,837855.63,765000,991500,3569.8926,4.2795,226.89758,234.7005,214.29216,277.73944
3314,2013,864000,33,SRAGEN,Jawa Tengah,913748.56,816000,1209100,3765.6719,6.4130001,229.44113,242.65221,216.6944,321.08481
3314,2014,960000,33,SRAGEN,Jawa Tengah,1067552.3,910000,1423500,4030.7747,6.395,238.16762,264.85037,225.76306,353.15793
3315,2002,316500,33,GROBOGAN,Jawa Tengah,326581.44,314500,350100,1614.8624,11.900118,195.99193,202.23483,194.75343,216.79866
3315,2003,340400,33,GROBOGAN,Jawa Tengah,365857.16,340400,400000,1672.4185,6.7573171,203.53758,218.75934,203.53758,239.17459
3315,2004,365000,33,GROBOGAN,Jawa Tengah,393903.09,365000,440000,1767.8287,6.0640597,206.46797,222.81746,206.46797,248.89288
3315,2005,391000,33,GROBOGAN,Jawa Tengah,421960.94,390000,473600,1960.1332,10.453198,199.47624,215.27158,198.96608,241.61624
3315,2006,450000,33,GROBOGAN,Jawa Tengah,491501.44,450000,586000,2170.5793,13.108672,207.31792,226.4379,207.31792,269.974
3315,2007,502000,33,GROBOGAN,Jawa Tengah,548911.94,500000,650000,2351.7803,6.4065628,213.45532,233.40273,212.60489,276.38635
3315,2008,555000,33,GROBOGAN,Jawa Tengah,602214.31,547000,715700,2725.606,10.226665,203.62445,220.94693,200.68932,262.5838
3315,2009,640000,33,GROBOGAN,Jawa Tengah,679925.69,575000,838500,2928.8152,4.3864155,218.5184,232.15042,196.32512,286.29324
3315,2010,687500,33,GROBOGAN,Jawa Tengah,736947.81,662000,939756,3336.9939,5.1342039,206.02376,220.84183,198.38214,281.61752
3315,2011,735000,33,GROBOGAN,Jawa Tengah,784352,717000,961323,3512.7539,5.3560476,209.23755,223.28693,204.11336,273.66647
3315,2012,785000,33,GROBOGAN,Jawa Tengah,837855.63,765000,991500,3569.8926,4.2795,219.89458,234.7005,214.29216,277.73944
3315,2013,842000,33,GROBOGAN,Jawa Tengah,913748.56,816000,1209100,3765.6719,6.4130001,223.59888,242.65221,216.6944,321.08481
3315,2014,935000,33,GROBOGAN,Jawa Tengah,1067552.3,910000,1423500,4030.7747,6.395,231.96533,264.85037,225.76306,353.15793
3316,2002,322550,33,BLORA,Jawa Tengah,326581.44,314500,350100,1614.8624,11.900118,199.73837,202.23483,194.75343,216.79866
3316,2003,346900,33,BLORA,Jawa Tengah,365857.16,340400,400000,1672.4185,6.7573171,207.42416,218.75934,203.53758,239.17459
3316,2004,366000,33,BLORA,Jawa Tengah,393903.09,365000,440000,1767.8287,6.0640597,207.03363,222.81746,206.46797,248.89288
3316,2005,390100,33,BLORA,Jawa Tengah,421960.94,390000,473600,1960.1332,10.453198,199.01709,215.27158,198.96608,241.61624
3316,2006,450000,33,BLORA,Jawa Tengah,491501.44,450000,586000,2170.5793,13.108672,207.31792,226.4379,207.31792,269.974
3316,2007,600000,33,BLORA,Jawa Tengah,548911.94,500000,650000,2351.7803,6.4065628,255.12587,233.40273,212.60489,276.38635
3316,2008,624000,33,BLORA,Jawa Tengah,602214.31,547000,715700,2725.606,10.226665,228.93991,220.94693,200.68932,262.5838
3316,2009,675000,33,BLORA,Jawa Tengah,679925.69,575000,838500,2928.8152,4.3864155,230.46863,232.15042,196.32512,286.29324
3316,2010,742000,33,BLORA,Jawa Tengah,736947.81,662000,939756,3336.9939,5.1342039,222.35582,220.84183,198.38214,281.61752
3316,2011,816200,33,BLORA,Jawa Tengah,784352,717000,961323,3512.7539,5.3560476,232.35332,223.28693,204.11336,273.66647
3316,2012,855500,33,BLORA,Jawa Tengah,837855.63,765000,991500,3569.8926,4.2795,239.64307,234.7005,214.29216,277.73944
3316,2013,932000,33,BLORA,Jawa Tengah,913748.56,816000,1209100,3765.6719,6.4130001,247.49899,242.65221,216.6944,321.08481
3316,2014,1009000,33,BLORA,Jawa Tengah,1067552.3,910000,1423500,4030.7747,6.395,250.3241,264.85037,225.76306,353.15793
3317,2002,325600,33,REMBANG,Jawa Tengah,326581.44,314500,350100,1614.8624,11.900118,201.62708,202.23483,194.75343,216.79866
3317,2003,350200,33,REMBANG,Jawa Tengah,365857.16,340400,400000,1672.4185,6.7573171,209.39735,218.75934,203.53758,239.17459
3317,2004,365000,33,REMBANG,Jawa Tengah,393903.09,365000,440000,1767.8287,6.0640597,206.46797,222.81746,206.46797,248.89288
3317,2005,390000,33,REMBANG,Jawa Tengah,421960.94,390000,473600,1960.1332,10.453198,198.96608,215.27158,198.96608,241.61624
3317,2006,471800,33,REMBANG,Jawa Tengah,491501.44,450000,586000,2170.5793,13.108672,217.36133,226.4379,207.31792,269.974
3317,2007,521000,33,REMBANG,Jawa Tengah,548911.94,500000,650000,2351.7803,6.4065628,221.5343,233.40273,212.60489,276.38635
3317,2008,560000,33,REMBANG,Jawa Tengah,602214.31,547000,715700,2725.606,10.226665,205.45889,220.94693,200.68932,262.5838
3317,2009,647000,33,REMBANG,Jawa Tengah,679925.69,575000,838500,2928.8152,4.3864155,220.90845,232.15042,196.32512,286.29324
3317,2010,702000,33,REMBANG,Jawa Tengah,736947.81,662000,939756,3336.9939,5.1342039,210.36897,220.84183,198.38214,281.61752
3317,2011,757600,33,REMBANG,Jawa Tengah,784352,717000,961323,3512.7539,5.3560476,215.67125,223.28693,204.11336,273.66647
3317,2012,816000,33,REMBANG,Jawa Tengah,837855.63,765000,991500,3569.8926,4.2795,228.57831,234.7005,214.29216,277.73944
3317,2013,896000,33,REMBANG,Jawa Tengah,913748.56,816000,1209100,3765.6719,6.4130001,237.93895,242.65221,216.6944,321.08481
3317,2014,985000,33,REMBANG,Jawa Tengah,1067552.3,910000,1423500,4030.7747,6.395,244.3699,264.85037,225.76306,353.15793
3318,2002,325600,33,PATI,Jawa Tengah,326581.44,314500,350100,1614.8624,11.900118,201.62708,202.23483,194.75343,216.79866
3318,2003,379000,33,PATI,Jawa Tengah,365857.16,340400,400000,1672.4185,6.7573171,226.61792,218.75934,203.53758,239.17459
3318,2004,402500,33,PATI,Jawa Tengah,393903.09,365000,440000,1767.8287,6.0640597,227.68042,222.81746,206.46797,248.89288
3318,2005,425000,33,PATI,Jawa Tengah,421960.94,390000,473600,1960.1332,10.453198,216.82201,215.27158,198.96608,241.61624
3318,2006,488000,33,PATI,Jawa Tengah,491501.44,450000,586000,2170.5793,13.108672,224.82477,226.4379,207.31792,269.974
3318,2007,550000,33,PATI,Jawa Tengah,548911.94,500000,650000,2351.7803,6.4065628,233.86539,233.40273,212.60489,276.38635
3318,2008,600000,33,PATI,Jawa Tengah,602214.31,547000,715700,2725.606,10.226665,220.13454,220.94693,200.68932,262.5838
3318,2009,670000,33,PATI,Jawa Tengah,679925.69,575000,838500,2928.8152,4.3864155,228.76144,232.15042,196.32512,286.29324
3318,2010,733000,33,PATI,Jawa Tengah,736947.81,662000,939756,3336.9939,5.1342039,219.65878,220.84183,198.38214,281.61752
3318,2011,769550,33,PATI,Jawa Tengah,784352,717000,961323,3512.7539,5.3560476,219.07314,223.28693,204.11336,273.66647
3318,2012,837500,33,PATI,Jawa Tengah,837855.63,765000,991500,3569.8926,4.2795,234.60089,234.7005,214.29216,277.73944
3318,2013,927600,33,PATI,Jawa Tengah,913748.56,816000,1209100,3765.6719,6.4130001,246.33055,242.65221,216.6944,321.08481
3318,2014,1013027,33,PATI,Jawa Tengah,1067552.3,910000,1423500,4030.7747,6.395,251.32315,264.85037,225.76306,353.15793
3319,2002,336250,33,KUDUS,Jawa Tengah,326581.44,314500,350100,1614.8624,11.900118,208.22208,202.23483,194.75343,216.79866
3319,2003,384000,33,KUDUS,Jawa Tengah,365857.16,340400,400000,1672.4185,6.7573171,229.6076,218.75934,203.53758,239.17459
3319,2004,417000,33,KUDUS,Jawa Tengah,393903.09,365000,440000,1767.8287,6.0640597,235.88258,222.81746,206.46797,248.89288
3319,2005,450000,33,KUDUS,Jawa Tengah,421960.94,390000,473600,1960.1332,10.453198,229.57623,215.27158,198.96608,241.61624
3319,2006,515000,33,KUDUS,Jawa Tengah,491501.44,450000,586000,2170.5793,13.108672,237.26384,226.4379,207.31792,269.974
3319,2007,650000,33,KUDUS,Jawa Tengah,548911.94,500000,650000,2351.7803,6.4065628,276.38635,233.40273,212.60489,276.38635
3319,2008,672500,33,KUDUS,Jawa Tengah,602214.31,547000,715700,2725.606,10.226665,246.73413,220.94693,200.68932,262.5838
3319,2009,750694,33,KUDUS,Jawa Tengah,679925.69,575000,838500,2928.8152,4.3864155,256.3132,232.15042,196.32512,286.29324
3319,2010,775000,33,KUDUS,Jawa Tengah,736947.81,662000,939756,3336.9939,5.1342039,232.24495,220.84183,198.38214,281.61752
3319,2011,840000,33,KUDUS,Jawa Tengah,784352,717000,961323,3512.7539,5.3560476,239.12862,223.28693,204.11336,273.66647
3319,2012,889000,33,KUDUS,Jawa Tengah,837855.63,765000,991500,3569.8926,4.2795,249.0271,234.7005,214.29216,277.73944
3319,2013,990000,33,KUDUS,Jawa Tengah,913748.56,816000,1209100,3765.6719,6.4130001,262.90131,242.65221,216.6944,321.08481
3319,2014,1150000,33,KUDUS,Jawa Tengah,1067552.3,910000,1423500,4030.7747,6.395,285.30496,264.85037,225.76306,353.15793
3320,2002,332250,33,JEPARA,Jawa Tengah,326581.44,314500,350100,1614.8624,11.900118,205.74509,202.23483,194.75343,216.79866
3320,2003,376000,33,JEPARA,Jawa Tengah,365857.16,340400,400000,1672.4185,6.7573171,224.82411,218.75934,203.53758,239.17459
3320,2004,413600,33,JEPARA,Jawa Tengah,393903.09,365000,440000,1767.8287,6.0640597,233.95932,222.81746,206.46797,248.89288
3320,2005,440000,33,JEPARA,Jawa Tengah,421960.94,390000,473600,1960.1332,10.453198,224.47455,215.27158,198.96608,241.61624
3320,2006,525000,33,JEPARA,Jawa Tengah,491501.44,450000,586000,2170.5793,13.108672,241.87091,226.4379,207.31792,269.974
3320,2007,535000,33,JEPARA,Jawa Tengah,548911.94,500000,650000,2351.7803,6.4065628,227.48724,233.40273,212.60489,276.38635
3320,2008,585000,33,JEPARA,Jawa Tengah,602214.31,547000,715700,2725.606,10.226665,214.63116,220.94693,200.68932,262.5838
3320,2009,650000,33,JEPARA,Jawa Tengah,679925.69,575000,838500,2928.8152,4.3864155,221.93275,232.15042,196.32512,286.29324
3320,2010,702000,33,JEPARA,Jawa Tengah,736947.81,662000,939756,3336.9939,5.1342039,210.36897,220.84183,198.38214,281.61752
3320,2011,758000,33,JEPARA,Jawa Tengah,784352,717000,961323,3512.7539,5.3560476,215.78511,223.28693,204.11336,273.66647
3320,2012,800000,33,JEPARA,Jawa Tengah,837855.63,765000,991500,3569.8926,4.2795,224.09637,234.7005,214.29216,277.73944
3320,2013,875000,33,JEPARA,Jawa Tengah,913748.56,816000,1209100,3765.6719,6.4130001,232.36226,242.65221,216.6944,321.08481
3320,2014,1000000,33,JEPARA,Jawa Tengah,1067552.3,910000,1423500,4030.7747,6.395,248.09126,264.85037,225.76306,353.15793
3321,2002,336200,33,DEMAK,Jawa Tengah,326581.44,314500,350100,1614.8624,11.900118,208.19112,202.23483,194.75343,216.79866
3321,2003,378500,33,DEMAK,Jawa Tengah,365857.16,340400,400000,1672.4185,6.7573171,226.31895,218.75934,203.53758,239.17459
3321,2004,410000,33,DEMAK,Jawa Tengah,393903.09,365000,440000,1767.8287,6.0640597,231.92291,222.81746,206.46797,248.89288
3321,2005,442000,33,DEMAK,Jawa Tengah,421960.94,390000,473600,1960.1332,10.453198,225.49489,215.27158,198.96608,241.61624
3321,2006,500000,33,DEMAK,Jawa Tengah,491501.44,450000,586000,2170.5793,13.108672,230.35324,226.4379,207.31792,269.974
3321,2007,581000,33,DEMAK,Jawa Tengah,548911.94,500000,650000,2351.7803,6.4065628,247.04689,233.40273,212.60489,276.38635
3321,2008,647500,33,DEMAK,Jawa Tengah,602214.31,547000,715700,2725.606,10.226665,237.56186,220.94693,200.68932,262.5838
3321,2009,772262,33,DEMAK,Jawa Tengah,679925.69,575000,838500,2928.8152,4.3864155,263.67728,232.15042,196.32512,286.29324
3321,2010,813400,33,DEMAK,Jawa Tengah,736947.81,662000,939756,3336.9939,5.1342039,243.75232,220.84183,198.38214,281.61752
3321,2011,847987,33,DEMAK,Jawa Tengah,784352,717000,961323,3512.7539,5.3560476,241.40234,223.28693,204.11336,273.66647
3321,2012,893000,33,DEMAK,Jawa Tengah,837855.63,765000,991500,3569.8926,4.2795,250.14758,234.7005,214.29216,277.73944
3321,2013,995000,33,DEMAK,Jawa Tengah,913748.56,816000,1209100,3765.6719,6.4130001,264.22906,242.65221,216.6944,321.08481
3321,2014,1280000,33,DEMAK,Jawa Tengah,1067552.3,910000,1423500,4030.7747,6.395,317.55682,264.85037,225.76306,353.15793
3322,2002,341800,33,SEMARANG,Jawa Tengah,326581.44,314500,350100,1614.8624,11.900118,211.65889,202.23483,194.75343,216.79866
3322,2003,386500,33,SEMARANG,Jawa Tengah,365857.16,340400,400000,1672.4185,6.7573171,231.10245,218.75934,203.53758,239.17459
3322,2004,430000,33,SEMARANG,Jawa Tengah,393903.09,365000,440000,1767.8287,6.0640597,243.23624,222.81746,206.46797,248.89288
3322,2005,463600,33,SEMARANG,Jawa Tengah,421960.94,390000,473600,1960.1332,10.453198,236.51454,215.27158,198.96608,241.61624
3322,2006,515000,33,SEMARANG,Jawa Tengah,491501.44,450000,586000,2170.5793,13.108672,237.26384,226.4379,207.31792,269.974
3322,2007,595000,33,SEMARANG,Jawa Tengah,548911.94,500000,650000,2351.7803,6.4065628,252.99983,233.40273,212.60489,276.38635
3322,2008,672000,33,SEMARANG,Jawa Tengah,602214.31,547000,715700,2725.606,10.226665,246.55067,220.94693,200.68932,262.5838
3322,2009,759360,33,SEMARANG,Jawa Tengah,679925.69,575000,838500,2928.8152,4.3864155,259.27206,232.15042,196.32512,286.29324
3322,2010,824000,33,SEMARANG,Jawa Tengah,736947.81,662000,939756,3336.9939,5.1342039,246.92883,220.84183,198.38214,281.61752
3322,2011,880000,33,SEMARANG,Jawa Tengah,784352,717000,961323,3512.7539,5.3560476,250.5157,223.28693,204.11336,273.66647
3322,2012,941600,33,SEMARANG,Jawa Tengah,837855.63,765000,991500,3569.8926,4.2795,263.76144,234.7005,214.29216,277.73944
3322,2013,1051000,33,SEMARANG,Jawa Tengah,913748.56,816000,1209100,3765.6719,6.4130001,279.10025,242.65221,216.6944,321.08481
3322,2014,1208200,33,SEMARANG,Jawa Tengah,1067552.3,910000,1423500,4030.7747,6.395,299.74387,264.85037,225.76306,353.15793
3323,2002,318450,33,TEMANGGUNG,Jawa Tengah,326581.44,314500,350100,1614.8624,11.900118,197.19946,202.23483,194.75343,216.79866
3323,2003,345500,33,TEMANGGUNG,Jawa Tengah,365857.16,340400,400000,1672.4185,6.7573171,206.58705,218.75934,203.53758,239.17459
3323,2004,375000,33,TEMANGGUNG,Jawa Tengah,393903.09,365000,440000,1767.8287,6.0640597,212.12462,222.81746,206.46797,248.89288
3323,2005,412000,33,TEMANGGUNG,Jawa Tengah,421960.94,390000,473600,1960.1332,10.453198,210.1898,215.27158,198.96608,241.61624
3323,2006,455000,33,TEMANGGUNG,Jawa Tengah,491501.44,450000,586000,2170.5793,13.108672,209.62146,226.4379,207.31792,269.974
3323,2007,505000,33,TEMANGGUNG,Jawa Tengah,548911.94,500000,650000,2351.7803,6.4065628,214.73094,233.40273,212.60489,276.38635
3323,2008,547000,33,TEMANGGUNG,Jawa Tengah,602214.31,547000,715700,2725.606,10.226665,200.68932,220.94693,200.68932,262.5838
3323,2009,645000,33,TEMANGGUNG,Jawa Tengah,679925.69,575000,838500,2928.8152,4.3864155,220.22557,232.15042,196.32512,286.29324
3323,2010,709500,33,TEMANGGUNG,Jawa Tengah,736947.81,662000,939756,3336.9939,5.1342039,212.61652,220.84183,198.38214,281.61752
3323,2011,779000,33,TEMANGGUNG,Jawa Tengah,784352,717000,961323,3512.7539,5.3560476,221.76334,223.28693,204.11336,273.66647
3323,2012,866000,33,TEMANGGUNG,Jawa Tengah,837855.63,765000,991500,3569.8926,4.2795,242.58434,234.7005,214.29216,277.73944
3323,2013,940000,33,TEMANGGUNG,Jawa Tengah,913748.56,816000,1209100,3765.6719,6.4130001,249.62344,242.65221,216.6944,321.08481
3323,2014,1050000,33,TEMANGGUNG,Jawa Tengah,1067552.3,910000,1423500,4030.7747,6.395,260.49582,264.85037,225.76306,353.15793
3324,2002,330000,33,KENDAL,Jawa Tengah,326581.44,314500,350100,1614.8624,11.900118,204.35178,202.23483,194.75343,216.79866
3324,2003,377500,33,KENDAL,Jawa Tengah,365857.16,340400,400000,1672.4185,6.7573171,225.72102,218.75934,203.53758,239.17459
3324,2004,410000,33,KENDAL,Jawa Tengah,393903.09,365000,440000,1767.8287,6.0640597,231.92291,222.81746,206.46797,248.89288
3324,2005,444500,33,KENDAL,Jawa Tengah,421960.94,390000,473600,1960.1332,10.453198,226.77031,215.27158,198.96608,241.61624
3324,2006,560000,33,KENDAL,Jawa Tengah,491501.44,450000,586000,2170.5793,13.108672,257.99564,226.4379,207.31792,269.974
3324,2007,615000,33,KENDAL,Jawa Tengah,548911.94,500000,650000,2351.7803,6.4065628,261.50403,233.40273,212.60489,276.38635
3324,2008,662500,33,KENDAL,Jawa Tengah,602214.31,547000,715700,2725.606,10.226665,243.06522,220.94693,200.68932,262.5838
3324,2009,730000,33,KENDAL,Jawa Tengah,679925.69,575000,838500,2928.8152,4.3864155,249.24754,232.15042,196.32512,286.29324
3324,2010,780000,33,KENDAL,Jawa Tengah,736947.81,662000,939756,3336.9939,5.1342039,233.74332,220.84183,198.38214,281.61752
3324,2011,843750,33,KENDAL,Jawa Tengah,784352,717000,961323,3512.7539,5.3560476,240.19617,223.28693,204.11336,273.66647
3324,2012,893000,33,KENDAL,Jawa Tengah,837855.63,765000,991500,3569.8926,4.2795,250.14758,234.7005,214.29216,277.73944
3324,2013,953100,33,KENDAL,Jawa Tengah,913748.56,816000,1209100,3765.6719,6.4130001,253.10225,242.65221,216.6944,321.08481
3324,2014,1206000,33,KENDAL,Jawa Tengah,1067552.3,910000,1423500,4030.7747,6.395,299.19806,264.85037,225.76306,353.15793
3325,2002,318700,33,BATANG,Jawa Tengah,326581.44,314500,350100,1614.8624,11.900118,197.35428,202.23483,194.75343,216.79866
3325,2003,362000,33,BATANG,Jawa Tengah,365857.16,340400,400000,1672.4185,6.7573171,216.453,218.75934,203.53758,239.17459
3325,2004,400000,33,BATANG,Jawa Tengah,393903.09,365000,440000,1767.8287,6.0640597,226.26627,222.81746,206.46797,248.89288
3325,2005,430000,33,BATANG,Jawa Tengah,421960.94,390000,473600,1960.1332,10.453198,219.37285,215.27158,198.96608,241.61624
3325,2006,500000,33,BATANG,Jawa Tengah,491501.44,450000,586000,2170.5793,13.108672,230.35324,226.4379,207.31792,269.974
3325,2007,555000,33,BATANG,Jawa Tengah,548911.94,500000,650000,2351.7803,6.4065628,235.99144,233.40273,212.60489,276.38635
3325,2008,615000,33,BATANG,Jawa Tengah,602214.31,547000,715700,2725.606,10.226665,225.63789,220.94693,200.68932,262.5838
3325,2009,700000,33,BATANG,Jawa Tengah,679925.69,575000,838500,2928.8152,4.3864155,239.0045,232.15042,196.32512,286.29324
3325,2010,745000,33,BATANG,Jawa Tengah,736947.81,662000,939756,3336.9939,5.1342039,223.25482,220.84183,198.38214,281.61752
3325,2011,805000,33,BATANG,Jawa Tengah,784352,717000,961323,3512.7539,5.3560476,229.16493,223.28693,204.11336,273.66647
3325,2012,880000,33,BATANG,Jawa Tengah,837855.63,765000,991500,3569.8926,4.2795,246.50601,234.7005,214.29216,277.73944
3325,2013,970000,33,BATANG,Jawa Tengah,913748.56,816000,1209100,3765.6719,6.4130001,257.59015,242.65221,216.6944,321.08481
3325,2014,1146000,33,BATANG,Jawa Tengah,1067552.3,910000,1423500,4030.7747,6.395,284.31259,264.85037,225.76306,353.15793
3326,2002,322800,33,PEKALONGAN,Jawa Tengah,326581.44,314500,350100,1614.8624,11.900118,199.89319,202.23483,194.75343,216.79866
3326,2003,375000,33,PEKALONGAN,Jawa Tengah,365857.16,340400,400000,1672.4185,6.7573171,224.22618,218.75934,203.53758,239.17459
3326,2004,400000,33,PEKALONGAN,Jawa Tengah,393903.09,365000,440000,1767.8287,6.0640597,226.26627,222.81746,206.46797,248.89288
3326,2005,430000,33,PEKALONGAN,Jawa Tengah,421960.94,390000,473600,1960.1332,10.453198,219.37285,215.27158,198.96608,241.61624
3326,2006,500000,33,PEKALONGAN,Jawa Tengah,491501.44,450000,586000,2170.5793,13.108672,230.35324,226.4379,207.31792,269.974
3326,2007,565000,33,PEKALONGAN,Jawa Tengah,548911.94,500000,650000,2351.7803,6.4065628,240.24353,233.40273,212.60489,276.38635
3326,2008,615000,33,PEKALONGAN,Jawa Tengah,602214.31,547000,715700,2725.606,10.226665,225.63789,220.94693,200.68932,262.5838
3326,2009,700000,33,PEKALONGAN,Jawa Tengah,679925.69,575000,838500,2928.8152,4.3864155,239.0045,232.15042,196.32512,286.29324
3326,2010,760000,33,PEKALONGAN,Jawa Tengah,736947.81,662000,939756,3336.9939,5.1342039,227.74989,220.84183,198.38214,281.61752
3326,2011,810000,33,PEKALONGAN,Jawa Tengah,784352,717000,961323,3512.7539,5.3560476,230.58832,223.28693,204.11336,273.66647
3326,2012,873000,33,PEKALONGAN,Jawa Tengah,837855.63,765000,991500,3569.8926,4.2795,244.54517,234.7005,214.29216,277.73944
3326,2013,962000,33,PEKALONGAN,Jawa Tengah,913748.56,816000,1209100,3765.6719,6.4130001,255.4657,242.65221,216.6944,321.08481
3326,2014,1145000,33,PEKALONGAN,Jawa Tengah,1067552.3,910000,1423500,4030.7747,6.395,284.06451,264.85037,225.76306,353.15793
